meeting_id,department,word_count,positive_count,negative_count,sentiment_score
M_4780,Engineering,2749,114,62,5.24
M_4781,Engineering,2788,57,76,5.65
M_4782,Finance,2375,121,28,4.38
M_4783,Sales,2160,71,30,6.21
M_4784,HR,5341,207,159,5.77
M_4785,HR,3316,172,85,5.26
M_4786,Product Management,2871,62,42,3.78
M_4787,Legal,2290,60,59,4.78
M_4788,Marketing,2093,75,78,5.19
M_4789,Sales,2382,69,24,5.82
M_4790,Engineering,2763,92,80,4.61
M_4791,IT,807,48,9,5.55
M_4792,Engineering,1087,57,11,5.83
M_4793,Sales,1926,106,27,8.42
M_4794,Sales,2686,154,60,6.26
M_4795,Sales,2284,76,77,7.14
M_4796,Engineering,3830,122,70,5.42
M_4797,Customer Support,1165,34,33,4.53
M_4798,Engineering,1823,96,40,5.43
M_4799,Operations,3868,182,65,4.33
M_4800,Engineering,2618,77,66,5.29
M_4801,Engineering,3296,115,111,3.42
M_4802,Legal,4346,175,152,3.93
M_4803,Engineering,1875,77,66,5.15
M_4804,Customer Support,2410,133,48,5.8
M_4805,Finance,2254,79,76,6.16
M_4806,Engineering,740,41,12,5.2
M_4807,IT,2220,83,71,5.18
M_4808,Sales,3292,164,126,6.79
M_4809,Product Management,2986,170,31,4.4
M_4810,Engineering,3057,172,70,5.66
M_4811,Product Management,2162,48,63,4.27
M_4812,Engineering,1909,53,59,4.83
M_4813,Marketing,3642,142,55,5.12
M_4814,Customer Support,2052,76,80,4.9
M_4815,R&D,2764,126,78,5.61
M_4816,Legal,2647,152,39,5.53
M_4817,Customer Support,3815,93,40,4.98
M_4818,Legal,3374,128,113,4.66
M_4819,Engineering,1334,36,16,6.63
M_4820,Sales,1431,79,20,4.82
M_4821,Sales,3021,176,82,7.67
M_4822,HR,2442,95,68,4.88
M_4823,HR,2090,50,63,5.39
M_4824,Finance,3414,175,74,5.04
M_4825,Engineering,2668,127,88,4.58
M_4826,Operations,2547,87,99,5.34
M_4827,Engineering,3201,177,58,6.21
M_4828,Sales,2162,127,67,6.5
M_4829,Marketing,3911,165,148,4.84
M_4830,Customer Support,1790,76,54,7.37
M_4831,Customer Support,3091,98,94,5.49
M_4832,Operations,3790,164,63,6.01
M_4833,Engineering,1260,47,32,4.84
M_4834,Finance,2190,70,58,4.55
M_4835,Engineering,3527,80,109,4.69
M_4836,HR,3541,106,141,5.77
M_4837,HR,2345,65,25,4.38
M_4838,Engineering,1838,76,21,4.44
M_4839,Sales,3360,148,41,6.61
M_4840,IT,3565,158,115,5.38
M_4841,IT,1451,51,20,4.6
M_4842,HR,1416,52,40,4.21
M_4843,Engineering,2702,144,53,6.49
M_4844,Engineering,3066,119,72,5.44
M_4845,HR,2230,132,36,4.34
M_4846,R&D,3111,116,111,3.98
M_4847,Engineering,1860,85,51,4.89
M_4848,Customer Support,596,13,22,5.0
M_4849,Engineering,2118,97,57,5.66
M_4850,Data Science,2556,138,35,6.31
M_4851,HR,2251,129,34,4.23
M_4852,Customer Support,1457,87,57,4.95
M_4853,Sales,865,27,27,7.06
M_4854,Operations,2037,87,23,6.38
M_4855,Engineering,3307,125,102,5.36
M_4856,Engineering,3630,154,81,7.08
M_4857,R&D,3568,93,68,5.56
M_4858,R&D,1765,95,25,6.23
M_4859,Legal,1461,82,51,4.72
M_4860,Operations,2946,111,35,4.63
M_4861,Customer Support,3071,95,57,4.07
M_4862,Engineering,2860,73,54,5.21
M_4863,Sales,687,32,10,5.92
M_4864,Sales,1719,55,43,4.2
M_4865,Operations,2473,139,25,4.64
M_4866,HR,2938,137,55,5.02
M_4867,Engineering,3190,146,121,5.66
M_4868,Finance,2629,111,50,5.22
M_4869,Customer Support,2797,61,58,4.56
M_4870,HR,2576,147,62,4.54
M_4871,Engineering,3117,140,83,5.2
M_4872,Engineering,2781,166,95,6.31
M_4873,Sales,2559,106,40,6.19
M_4874,Sales,2258,109,81,4.51
M_4875,Operations,2573,57,84,3.89
M_4876,Finance,2936,132,93,5.6
M_4877,Operations,2740,138,34,5.2
M_4878,HR,2842,145,30,5.34
M_4879,Customer Support,3708,188,103,4.36
M_4880,Sales,2738,79,98,6.13
M_4881,Marketing,1915,113,52,5.33
M_4882,Customer Support,3295,197,54,4.86
M_4883,Engineering,1270,29,16,4.42
M_4884,Engineering,1526,87,47,6.0
M_4885,Legal,2802,88,88,4.34
M_4886,Sales,2964,141,44,6.69
M_4887,Operations,1379,46,14,4.28
M_4888,Engineering,2155,126,47,6.75
M_4889,Operations,1954,47,53,5.99
M_4890,Sales,2061,82,64,4.09
M_4891,Engineering,3349,124,114,4.39
M_4892,Finance,3135,103,88,5.43
M_4893,Sales,2482,113,33,4.91
M_4894,HR,2008,50,61,4.84
M_4895,Engineering,1285,62,50,5.43
M_4896,Engineering,3778,223,140,5.07
M_4897,Sales,3032,158,109,6.43
M_4898,Engineering,1863,101,35,4.8
M_4899,R&D,3147,108,102,3.22
M_4900,Engineering,2436,80,86,5.76
M_4901,Marketing,2241,91,68,6.18
M_4902,Engineering,2891,63,50,7.05
M_4903,Sales,1832,105,70,3.94
M_4904,R&D,2190,56,51,5.62
M_4905,Engineering,2609,146,36,3.85
M_4906,IT,2050,47,27,6.5
M_4907,Sales,3102,164,91,6.47
M_4908,Customer Support,4182,109,96,3.93
M_4909,Finance,1821,39,23,5.71
M_4910,Legal,1001,48,32,4.25
M_4911,Finance,698,21,23,5.21
M_4912,Finance,2364,114,75,5.33
M_4913,Engineering,1903,80,30,6.66
M_4914,Engineering,2687,65,82,6.39
M_4915,R&D,2619,150,27,4.99
M_4916,Sales,1057,40,20,6.94
M_4917,HR,866,42,19,5.55
M_4918,Customer Support,2766,110,96,3.61
M_4919,Sales,2621,115,56,5.37
M_4920,IT,2116,67,21,7.09
M_4921,Customer Support,1008,28,20,4.94
M_4922,Finance,2924,121,73,5.96
M_4923,Legal,3644,137,140,4.34
M_4924,Engineering,2750,97,105,4.54
M_4925,Sales,1737,81,26,6.14
M_4926,Marketing,2540,120,39,5.36
M_4927,Sales,1270,27,18,4.46
M_4928,Customer Support,3452,115,116,3.86
M_4929,R&D,2573,93,26,5.83
M_4930,HR,908,21,12,4.79
M_4931,Sales,2229,65,58,5.81
M_4932,IT,2916,64,50,5.24
M_4933,Marketing,2200,131,28,6.0
M_4934,Marketing,2251,111,46,6.52
M_4935,HR,1398,32,25,4.17
M_4936,Legal,3009,62,76,4.87
M_4937,Finance,1916,93,75,5.7
M_4938,Customer Support,559,21,7,5.56
M_4939,Customer Support,2165,111,45,3.84
M_4940,Sales,3383,192,128,6.2
M_4941,Marketing,2151,94,78,6.77
M_4942,Product Management,4064,111,88,4.98
M_4943,HR,2886,148,89,5.59
M_4944,Customer Support,2804,163,35,5.59
M_4945,R&D,2384,103,74,4.3
M_4946,Operations,2438,115,95,6.55
M_4947,Customer Support,2262,75,59,5.03
M_4948,Customer Support,2227,78,55,5.08
M_4949,Product Management,2977,147,46,4.01
M_4950,HR,1657,94,48,5.91
M_4951,Engineering,1531,69,42,5.58
M_4952,HR,1489,76,44,6.51
M_4953,Operations,4341,116,46,4.91
M_4954,Marketing,2977,84,78,4.44
M_4955,Customer Support,2774,114,77,4.22
M_4956,HR,1548,41,25,4.7
M_4957,Operations,3061,138,49,4.4
M_4958,Engineering,2395,75,43,6.17
M_4959,Customer Support,2692,139,84,5.77
M_4960,Finance,1621,84,45,5.08
M_4961,Sales,2644,101,93,5.42
M_4962,Sales,2118,57,39,4.18
M_4963,Customer Support,1810,83,67,5.19
M_4964,Marketing,3160,188,102,6.92
M_4965,Sales,1116,50,24,5.43
M_4966,IT,3008,64,38,4.99
M_4967,Customer Support,3116,64,55,4.95
M_4968,IT,1708,56,66,6.32
M_4969,HR,1761,49,34,5.24
M_4970,Marketing,2299,120,45,5.76
M_4971,Legal,2753,148,43,4.97
M_4972,Marketing,2362,71,80,4.01
M_4973,Operations,2890,95,52,3.99
M_4974,Sales,4086,120,81,5.12
M_4975,Marketing,2043,115,45,6.46
M_4976,Engineering,956,38,21,4.91
M_4977,Sales,3243,149,72,5.54
M_4978,Engineering,4014,146,100,4.68
M_4979,Engineering,2853,129,98,5.0
M_4980,IT,1521,53,52,6.37
M_4981,Sales,2388,80,81,5.61
M_4982,Operations,1493,67,19,4.69
M_4983,Product Management,3078,134,104,5.12
M_4984,Finance,1283,40,17,6.58
M_4985,Engineering,2229,57,30,4.72
M_4986,Customer Support,1596,55,61,3.7
M_4987,Finance,2614,95,90,4.62
M_4988,Customer Support,2170,97,57,4.86
M_4989,Customer Support,2659,150,96,5.29
M_4990,IT,2520,54,99,5.63
M_4991,Finance,1612,47,45,4.18
M_4992,Sales,3064,85,86,4.87
M_4993,Operations,2456,98,80,4.81
M_4994,Engineering,1610,59,27,5.75
M_4995,Legal,4516,222,67,3.9
M_4996,Engineering,2928,86,96,4.48
M_4997,Sales,2362,103,48,5.47
M_4998,Customer Support,3773,208,53,5.67
M_4999,Finance,4157,234,80,5.79
